P1, tp=0, ts=0, x0=569872521, x1=373321178
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=619369476, x1=89244415
P2, tp=71, ts=71, x0=62844892, x1=942993619
P3, tp=71, ts=71, x0=640782010, x1=556597658
P2, tp=71, ts=71, x0=628172870, x1=395131901
P3, tp=71, ts=71, x0=725198606, x1=867012118
P3, tp=71, ts=71, x0=640782010, x1=568206248
P1, tp=71, ts=71, x0=163095249, x1=279816061
P3, tp=71, ts=71, x0=84574257, x1=648020606
P3, tp=71, ts=71, x0=952021534, x1=331994763
P1, tp=71, ts=71, x0=905175011, x1=591958210
P1, tp=71, ts=71, x0=944670173, x1=68602434
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=458840152, x1=694159494
P3, tp=71, ts=71, x0=845848354, x1=524629903
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=236393041, x1=725198606
P3, tp=71, ts=71, x0=579980506, x1=477783539
P2, tp=71, ts=71, x0=909339761, x1=145698778
P3, tp=71, ts=71, x0=326432750, x1=614085866
P3, tp=71, ts=71, x0=166307432, x1=453595938
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=436324729, x1=712044187
P2, tp=71, ts=71, x0=952021534, x1=78748535
P1, tp=71, ts=71, x0=944670173, x1=556597658
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=207546127, x1=84574257
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=470386008, x1=262242410
P2, tp=71, ts=71, x0=152858169, x1=326432750
P2, tp=71, ts=71, x0=93699078, x1=255546461
P1, tp=71, ts=71, x0=634870058, x1=330172453
P2, tp=71, ts=71, x0=520939524, x1=219346156
P1, tp=71, ts=71, x0=262242410, x1=255546461
P2, tp=71, ts=71, x0=436324729, x1=874948748
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=78748535, x1=269937095
P1, tp=71, ts=71, x0=365833075, x1=202895217
P3, tp=71, ts=71, x0=904877319, x1=428644013
P3, tp=71, ts=71, x0=270133260, x1=437354876
P3, tp=71, ts=71, x0=784753599, x1=667868106
P2, tp=71, ts=71, x0=395131901, x1=614085866
P2, tp=71, ts=71, x0=428644013, x1=579980506
P3, tp=71, ts=71, x0=453595938, x1=262242410
P3, tp=71, ts=71, x0=67507571, x1=255546461
P3, tp=71, ts=71, x0=189728026, x1=437354876
P1, tp=71, ts=71, x0=249340348, x1=207546127
P1, tp=71, ts=71, x0=614976894, x1=911833753
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=269937095, x1=524629903
P2, tp=71, ts=71, x0=712044187, x1=279816061
P1, tp=71, ts=71, x0=845848354, x1=187807320
P2, tp=71, ts=71, x0=458840152, x1=721052695
P3, tp=71, ts=71, x0=207546127, x1=163095249
P3, tp=71, ts=71, x0=145698778, x1=942993619
P2, tp=71, ts=71, x0=437482762, x1=33962663
P3, tp=71, ts=71, x0=72075078, x1=883353052
P1, tp=71, ts=71, x0=71583339, x1=33962663
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=634870058, x1=202895217
P3, tp=71, ts=71, x0=30329750, x1=219346156
P3, tp=71, ts=71, x0=904877319, x1=965486804
P2, tp=71, ts=71, x0=648020606, x1=911833753
P3, tp=71, ts=71, x0=965486804, x1=628172870
P0, tp=71, ts=71
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=219346156, x1=457156302
P1, tp=71, ts=71, x0=94860020, x1=458840152
P3, tp=71, ts=71, x0=168583234, x1=634870058
P2, tp=71, ts=71, x0=582205037, x1=588156128
P3, tp=71, ts=71, x0=905175011, x1=78748535
P1, tp=71, ts=71, x0=411598276, x1=883353052
P3, tp=71, ts=71, x0=639985767, x1=262242410
P2, tp=71, ts=71, x0=942993619, x1=163095249
P3, tp=71, ts=71, x0=187807320, x1=845848354
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=437354876, x1=640782010
P3, tp=71, ts=71, x0=365833075, x1=582205037
P1, tp=71, ts=71, x0=408703812, x1=249340348
P2, tp=71, ts=71, x0=437482762, x1=30329750
P2, tp=71, ts=71, x0=235966043, x1=67507571
P2, tp=71, ts=71, x0=725198606, x1=89244415
P2, tp=71, ts=71, x0=219346156, x1=33962663
P3, tp=71, ts=71, x0=436324729, x1=269937095
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=4833167, x1=365833075
P2, tp=71, ts=71, x0=249340348, x1=942993619
P2, tp=71, ts=71, x0=30329750, x1=458840152
P1, tp=71, ts=71, x0=437482762, x1=84574257
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=437482762, x1=180685326
P2, tp=71, ts=71, x0=520939524, x1=568206248
P1, tp=71, ts=71, x0=202895217, x1=905175011
P1, tp=71, ts=71, x0=168583234, x1=634870058
P2, tp=71, ts=71, x0=897078446, x1=588156128
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=163095249, x1=524629903
P1, tp=71, ts=71, x0=518189189, x1=524629903
P1, tp=71, ts=71, x0=972121883, x1=881323553
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=710902251, x1=952021534
P1, tp=71, ts=71, x0=437482762, x1=667868106
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=270133260, x1=619369476
P1, tp=71, ts=71, x0=904877319, x1=639985767
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=189728026, x1=437482762
P3, tp=71, ts=71, x0=187807320, x1=639985767
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=784753599, x1=458840152
P2, tp=71, ts=71, x0=874948748, x1=191251616
P1, tp=71, ts=71, x0=84574257, x1=152852739
P3, tp=71, ts=71, x0=712044187, x1=72075078
P3, tp=71, ts=71, x0=721052695, x1=274476542
P2, tp=71, ts=71, x0=65212889, x1=411598276
P1, tp=71, ts=71, x0=904877319, x1=639985767
P0, tp=71, ts=71
P0, tp=71, ts=71
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=30329750, x1=236393041
P3, tp=71, ts=71, x0=721052695, x1=274476542
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=30329750, x1=4833167
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=909339761, x1=397725648
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=276763537, x1=725198606
P1, tp=71, ts=71, x0=255546461, x1=330172453
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=470386008, x1=428644013
P3, tp=71, ts=71, x0=202191461, x1=180685326
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=330172453, x1=98586464
P1, tp=71, ts=71, x0=219346156, x1=67507571
P1, tp=71, ts=71, x0=881323553, x1=614085866
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=389827984, x1=202191461
P1, tp=71, ts=71, x0=206908653, x1=614085866
P2, tp=71, ts=71, x0=579980506, x1=668968458
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=84574257, x1=477783539
P1, tp=71, ts=71, x0=942993619, x1=911833753
P1, tp=71, ts=71, x0=831160987, x1=972121883
P1, tp=71, ts=71, x0=411598276, x1=397725648
P3, tp=71, ts=71, x0=952021534, x1=269937095
P2, tp=71, ts=71, x0=330172453, x1=474458778
P2, tp=71, ts=71, x0=257587874, x1=269937095
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=725198606, x1=314361551
P2, tp=71, ts=71, x0=474458778, x1=470386008
P2, tp=71, ts=71, x0=318546411, x1=436324729
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=145698778, x1=411598276
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=279816896, x1=96634200
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=479432075, x1=970120227
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=154719491, x1=89244415
P2, tp=71, ts=71, x0=972121883, x1=262242410
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=836958621, x1=710902251
P0, tp=71, ts=71
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=436324729, x1=331994763
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=189728026, x1=331994763
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=867707367, x1=257587874
P3, tp=71, ts=71, x0=4833167, x1=962205772
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=942993619, x1=98586464
P1, tp=71, ts=71, x0=913257551, x1=163095249
P1, tp=71, ts=71, x0=582205037, x1=831160987
P3, tp=71, ts=71, x0=411598276, x1=72075078
P0, tp=71, ts=71
P0, tp=71, ts=71
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=996123536, x1=236393041
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=314361551, x1=904877319
P2, tp=71, ts=71, x0=235966043, x1=716670038
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=96634200, x1=274476542
P1, tp=71, ts=71, x0=972121883, x1=518415117
P3, tp=71, ts=71, x0=648020606, x1=84574257
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=33962663, x1=276763537
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=836958621, x1=867012118
P1, tp=71, ts=71, x0=365833075, x1=62844892
P1, tp=71, ts=71, x0=996123536, x1=784753599
P1, tp=71, ts=71, x0=716670038, x1=145698778
P1, tp=71, ts=71, x0=619369476, x1=831160987
P3, tp=71, ts=71, x0=970120227, x1=845848354
P2, tp=71, ts=71, x0=395131901, x1=479432075
P3, tp=71, ts=71, x0=457156302, x1=365833075
P2, tp=71, ts=71, x0=849259348, x1=479432075
P3, tp=71, ts=71, x0=249340348, x1=647176220
P2, tp=71, ts=71, x0=365833075, x1=668968458
P1, tp=71, ts=71, x0=668968458, x1=204017818
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=236393041, x1=942993619
P1, tp=71, ts=71, x0=276763537, x1=236393041
P3, tp=71, ts=71, x0=4833167, x1=588156128
P0, tp=71, ts=71
P0, tp=71, ts=71
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=867707367, x1=479432075
P2, tp=71, ts=71, x0=202191461, x1=395131901
P1, tp=71, ts=71, x0=93699078, x1=67507571
P1, tp=71, ts=71, x0=180685326, x1=906825795
P3, tp=71, ts=71, x0=257587874, x1=458840152
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=639985767, x1=640782010
P2, tp=71, ts=71, x0=897078446, x1=883148031
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=437482762, x1=628172870
P3, tp=71, ts=71, x0=437354876, x1=628172870
P2, tp=71, ts=71, x0=634870058, x1=725198606
P2, tp=71, ts=71, x0=628172870, x1=318546411
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=72075078, x1=942993619
P2, tp=71, ts=71, x0=881323553, x1=279816896
P3, tp=71, ts=71, x0=972121883, x1=849259348
P2, tp=71, ts=71, x0=867012118, x1=542201490
P3, tp=71, ts=71, x0=262242410, x1=996123536
P3, tp=71, ts=71, x0=96634200, x1=202191461
P3, tp=71, ts=71, x0=202191461, x1=784753599
P3, tp=71, ts=71, x0=263098498, x1=248207287
P2, tp=71, ts=71, x0=437482762, x1=827054102
P1, tp=71, ts=71, x0=437354876, x1=84574257
P2, tp=71, ts=71, x0=970120227, x1=972121883
P0, tp=71, ts=71
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=458840152, x1=204017818
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=269937095, x1=257587874
P0, tp=71, ts=71
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=4833167, x1=952021534
P1, tp=71, ts=71, x0=836958621, x1=428644013
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=648020606, x1=68690357
P2, tp=71, ts=71, x0=83388491, x1=437354876
P2, tp=71, ts=71, x0=68690357, x1=822793927
P2, tp=71, ts=71, x0=67507571, x1=881323553
P2, tp=71, ts=71, x0=436324729, x1=168583234
P3, tp=71, ts=71, x0=710902251, x1=881323553
P2, tp=71, ts=71, x0=867707367, x1=274476542
P1, tp=71, ts=71, x0=831160987, x1=898468903
P3, tp=71, ts=71, x0=906825795, x1=962205772
P2, tp=71, ts=71, x0=996123536, x1=180685326
P3, tp=71, ts=71, x0=235966043, x1=628172870
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=845848354, x1=284047428
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=68690357, x1=397725648
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=219346156, x1=284047428
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=263098498, x1=803582743
P3, tp=71, ts=71, x0=944670173, x1=98586464
P2, tp=71, ts=71, x0=944670173, x1=648020606
P1, tp=71, ts=71, x0=619369476, x1=236393041
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=518415117, x1=524629903
P1, tp=71, ts=71, x0=556597658, x1=89244415
P3, tp=71, ts=71, x0=614976894, x1=913257551
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=518415117, x1=906825795
P0, tp=71, ts=71
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=725198606, x1=206908653
P3, tp=71, ts=71, x0=236393041, x1=374072423
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=318546411, x1=588156128
P2, tp=71, ts=71, x0=365833075, x1=710902251
P1, tp=71, ts=71, x0=716670038, x1=93699078
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=163095249, x1=963062633
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=725198606, x1=458840152
P3, tp=71, ts=71, x0=389827984, x1=219346156
P3, tp=71, ts=71, x0=168583234, x1=716670038
P2, tp=71, ts=71, x0=98586464, x1=78748535
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=365833075, x1=284047428
P1, tp=71, ts=71, x0=331994763, x1=270133260
P0, tp=71, ts=71
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=803582743, x1=964721591
P2, tp=71, ts=71, x0=89244415, x1=33962663
P0, tp=71, ts=71
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=457156302, x1=389827984
P1, tp=71, ts=71, x0=189728026, x1=725198606
P3, tp=71, ts=71, x0=614976894, x1=836958621
P1, tp=71, ts=71, x0=98586464, x1=648020606
P2, tp=71, ts=71, x0=276763537, x1=152858169
P2, tp=71, ts=71, x0=332237108, x1=182346958
P3, tp=71, ts=71, x0=374072423, x1=913257551
P2, tp=71, ts=71, x0=941893552, x1=202191461
P1, tp=71, ts=71, x0=941893552, x1=710902251
P1, tp=71, ts=71, x0=158253227, x1=152852739
P0, tp=71, ts=71
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=867012118, x1=479432075
P3, tp=71, ts=71, x0=93699078, x1=158253227
P2, tp=71, ts=71, x0=263098498, x1=387247308
P3, tp=71, ts=71, x0=257587874, x1=713273562
P3, tp=71, ts=71, x0=619369476, x1=964721591
P3, tp=71, ts=71, x0=332237108, x1=803582743
P2, tp=71, ts=71, x0=437354876, x1=78748535
P3, tp=71, ts=71, x0=314361551, x1=314361551
P2, tp=71, ts=71, x0=365833075, x1=98586464
P2, tp=71, ts=71, x0=542201490, x1=437354876
P2, tp=71, ts=71, x0=614085866, x1=962205772
P0, tp=71, ts=71
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=803582743, x1=648020606
P1, tp=71, ts=71, x0=375516608, x1=33962663
P3, tp=71, ts=71, x0=898468903, x1=803582743
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=756116647, x1=202191461
P1, tp=71, ts=71, x0=248207287, x1=4833167
P2, tp=71, ts=71, x0=942993619, x1=556597658
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=152858169, x1=905175011
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=65212889, x1=158253227
P2, tp=71, ts=71, x0=619369476, x1=972121883
P1, tp=71, ts=71, x0=906825795, x1=68690357
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=964721591, x1=279816896
P1, tp=71, ts=71, x0=72075078, x1=332237108
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=588156128, x1=619369476
P2, tp=71, ts=71, x0=68690357, x1=897078446
P0, tp=71, ts=71
P0, tp=71, ts=71
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=556597658, x1=249340348
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=518189189, x1=582205037
P3, tp=71, ts=71, x0=314361551, x1=76213308
P1, tp=71, ts=71, x0=664982495, x1=588156128
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=269937095, x1=318546411
P3, tp=71, ts=71, x0=524629903, x1=424846839
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=365833075, x1=249340348
P2, tp=71, ts=71, x0=65212889, x1=588156128
P1, tp=71, ts=71, x0=437482762, x1=158100832
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=93699078, x1=263098498
P2, tp=71, ts=71, x0=913257551, x1=664982495
P1, tp=71, ts=71, x0=664982495, x1=524629903
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=263098498, x1=952021534
P2, tp=71, ts=71, x0=725915843, x1=518415117
P3, tp=71, ts=71, x0=713273562, x1=647176220
P0, tp=71, ts=71
P0, tp=71, ts=71
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=374072423, x1=710902251
P2, tp=71, ts=71, x0=906825795, x1=397725648
P3, tp=71, ts=71, x0=274476542, x1=389827984
P1, tp=71, ts=71, x0=276763537, x1=582205037
P0, tp=71, ts=71
P0, tp=71, ts=71
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=494541142, x1=4833167
P2, tp=71, ts=71, x0=284047428, x1=437482762
P2, tp=71, ts=71, x0=71583339, x1=274476542
P2, tp=71, ts=71, x0=235966043, x1=881323553
P1, tp=71, ts=71, x0=436324729, x1=479432075
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=168583234, x1=219346156
P3, tp=71, ts=71, x0=206908653, x1=158253227
P2, tp=71, ts=71, x0=369195839, x1=647176220
P0, tp=71, ts=71
P0, tp=71, ts=71
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=180685326, x1=98673298
P2, tp=71, ts=71, x0=314361551, x1=437354876
P3, tp=71, ts=71, x0=158100832, x1=369195839
P3, tp=71, ts=71, x0=33962663, x1=952021534
P1, tp=71, ts=71, x0=98673298, x1=428644013
P3, tp=71, ts=71, x0=72075078, x1=964721591
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=952021534, x1=883148031
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=152858169, x1=274476542
P2, tp=71, ts=71, x0=249340348, x1=289237737
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=542201490, x1=648020606
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=524629903, x1=479432075
P2, tp=71, ts=71, x0=619369476, x1=942993619
P1, tp=71, ts=71, x0=4833167, x1=397725648
P3, tp=71, ts=71, x0=507351523, x1=614976894
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=158100832, x1=279816896
P2, tp=71, ts=71, x0=270133260, x1=437482762
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=437482762, x1=836958621
P1, tp=71, ts=71, x0=668968458, x1=883148031
P2, tp=71, ts=71, x0=284047428, x1=906825795
P2, tp=71, ts=71, x0=4833167, x1=942993619
P1, tp=71, ts=71, x0=309729562, x1=289237737
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=279816896, x1=314361551
P1, tp=71, ts=71, x0=906825795, x1=941893552
P3, tp=71, ts=71, x0=738116340, x1=668968458
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=437482762, x1=168583234
P2, tp=71, ts=71, x0=867707367, x1=78748535
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=507351523, x1=279816061
P1, tp=71, ts=71, x0=428644013, x1=583857885
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=437354876, x1=169335405
P2, tp=71, ts=71, x0=330172453, x1=614976894
P2, tp=71, ts=71, x0=397725648, x1=756116647
P2, tp=71, ts=71, x0=614976894, x1=479432075
P1, tp=71, ts=71, x0=284047428, x1=235966043
P0, tp=71, ts=71
P0, tp=71, ts=71
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=913257551, x1=942993619
P1, tp=71, ts=71, x0=883148031, x1=274476542
P1, tp=71, ts=71, x0=369195839, x1=668968458
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=822793927, x1=71583339
P3, tp=71, ts=71, x0=76213308, x1=867707367
P0, tp=71, ts=71
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=93699078, x1=182346958
P1, tp=71, ts=71, x0=520939524, x1=906825795
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=36561743, x1=628172870
P1, tp=71, ts=71, x0=98673298, x1=494541142
P3, tp=71, ts=71, x0=68805438, x1=279816896
P3, tp=71, ts=71, x0=158100832, x1=433671169
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=98586464, x1=62844892
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=647176220, x1=158253227
P0, tp=71, ts=71
P3, tp=71, ts=71, x0=883148031, x1=524629903
P1, tp=71, ts=71, x0=897078446, x1=542201490
P0, tp=71, ts=71
P0, tp=71, ts=71
P0, tp=71, ts=71
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=520939524, x1=667868106
P2, tp=71, ts=71, x0=981721400, x1=374072423
P3, tp=71, ts=71, x0=647176220, x1=318546411
P2, tp=71, ts=71, x0=78748535, x1=963062633
P3, tp=71, ts=71, x0=667868106, x1=263098498
P3, tp=71, ts=71, x0=389827984, x1=98673298
P2, tp=71, ts=71, x0=276763537, x1=68690357
P3, tp=71, ts=71, x0=68805438, x1=395131901
P3, tp=71, ts=71, x0=881323553, x1=152858169
P0, tp=71, ts=71
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=867012118, x1=583857885
P1, tp=71, ts=71, x0=189728026, x1=827054102
P3, tp=71, ts=71, x0=62844892, x1=235966043
P0, tp=71, ts=71
P2, tp=71, ts=71, x0=169335405, x1=98586464
P1, tp=71, ts=71, x0=72075078, x1=417934575
P1, tp=71, ts=71, x0=473497712, x1=639985767
P3, tp=71, ts=71, x0=270133260, x1=189728026
P2, tp=71, ts=71, x0=803582743, x1=647176220
P2, tp=71, ts=71, x0=93699078, x1=827054102
P2, tp=71, ts=71, x0=550571572, x1=206908653
P0, tp=71, ts=71
P1, tp=71, ts=71, x0=169335405, x1=4833167
P2, tp=71, ts=71, x0=883148031, x1=436324729
P1, tp=71, ts=71, x0=437482762, x1=460987861
P3, tp=72, ts=72, x0=836958621, x1=158253227
P2, tp=72, ts=72, x0=556597658, x1=299706672
P3, tp=72, ts=72, x0=520939524, x1=314361551
P0, tp=72, ts=72
P2, tp=72, ts=72, x0=593665332, x1=331994763
P0, tp=72, ts=72
P1, tp=72, ts=72, x0=827054102, x1=78748535
P1, tp=72, ts=72, x0=942993619, x1=827054102
P0, tp=72, ts=72
P2, tp=72, ts=72, x0=897078446, x1=962205772
P1, tp=72, ts=72, x0=668968458, x1=822793927
P0, tp=72, ts=72
P0, tp=72, ts=72
P2, tp=72, ts=72, x0=433671169, x1=593665332
P2, tp=72, ts=72, x0=698529949, x1=593665332
P0, tp=72, ts=72
P2, tp=72, ts=72, x0=460987861, x1=436324729
P0, tp=72, ts=72
P3, tp=72, ts=72, x0=822793927, x1=849259348
P0, tp=72, ts=72
P0, tp=72, ts=72
P2, tp=72, ts=72, x0=436324729, x1=314361551
P2, tp=72, ts=72, x0=71583339, x1=897078446
P3, tp=72, ts=72, x0=803582743, x1=248207287
P2, tp=72, ts=72, x0=281318383, x1=335514136
P3, tp=72, ts=72, x0=314361551, x1=279816061
P3, tp=72, ts=72, x0=479432075, x1=330172453
P2, tp=72, ts=72, x0=963062633, x1=72075078
P1, tp=72, ts=72, x0=76213308, x1=274476542
P2, tp=72, ts=72, x0=942993619, x1=593665332
P1, tp=72, ts=72, x0=397725648, x1=803582743
P0, tp=72, ts=72
P0, tp=72, ts=72
P1, tp=72, ts=72, x0=158253227, x1=981721400
P3, tp=72, ts=72, x0=248207287, x1=78748535
P3, tp=72, ts=72, x0=331994763, x1=542201490
P2, tp=72, ts=72, x0=583857885, x1=68805438
P1, tp=72, ts=72, x0=158253227, x1=648020606
P3, tp=72, ts=72, x0=437354876, x1=83388491
P2, tp=72, ts=72, x0=71583339, x1=276763537
P2, tp=72, ts=72, x0=279816061, x1=742836249
P1, tp=72, ts=72, x0=473497712, x1=158253227
P1, tp=72, ts=72, x0=206908653, x1=880947922
P3, tp=72, ts=72, x0=867012118, x1=369195839
P0, tp=72, ts=72
P1, tp=72, ts=72, x0=698529949, x1=507351523
P2, tp=72, ts=72, x0=76213308, x1=335514136
P2, tp=72, ts=72, x0=668968458, x1=583857885
P2, tp=72, ts=72, x0=68690357, x1=263098498
P3, tp=72, ts=72, x0=206908653, x1=849259348
P3, tp=72, ts=72, x0=822793927, x1=593665332
P2, tp=72, ts=72, x0=260717665, x1=738116340
P1, tp=72, ts=72, x0=369195839, x1=962205772
P2, tp=72, ts=72, x0=369195839, x1=72075078
P0, tp=72, ts=72
P2, tp=72, ts=72, x0=433671169, x1=942993619
P1, tp=72, ts=72, x0=10207473, x1=158100832
P1, tp=72, ts=72, x0=827054102, x1=4833167
P2, tp=72, ts=72, x0=279816061, x1=867707367
P3, tp=72, ts=72, x0=314361551, x1=867707367
P0, tp=72, ts=72
P0, tp=72, ts=72
P3, tp=72, ts=72, x0=803582743, x1=713273562
P3, tp=72, ts=72, x0=647176220, x1=289237737
P0, tp=72, ts=72
P0, tp=72, ts=72
P3, tp=72, ts=72, x0=76213308, x1=93699078
P2, tp=72, ts=72, x0=881323553, x1=263098498
P0, tp=72, ts=72
P0, tp=72, ts=72
P1, tp=72, ts=72, x0=942993619, x1=206908653
P3, tp=72, ts=72, x0=158253227, x1=507351523
P2, tp=72, ts=72, x0=276061762, x1=263098498
P0, tp=72, ts=72
P3, tp=72, ts=72, x0=98586464, x1=279816061
P1, tp=72, ts=72, x0=725915843, x1=374072423
P0, tp=72, ts=72
P3, tp=72, ts=72, x0=556597658, x1=668968458
P1, tp=72, ts=72, x0=158100832, x1=739963281
P3, tp=72, ts=72, x0=520939524, x1=96634200
P2, tp=72, ts=72, x0=96634200, x1=330220887
P2, tp=72, ts=72, x0=248207287, x1=235966043
P2, tp=72, ts=72, x0=831160987, x1=98673298
P2, tp=72, ts=72, x0=941893552, x1=583857885
P3, tp=72, ts=72, x0=284047428, x1=335514136
P3, tp=72, ts=72, x0=189728026, x1=803582743
P1, tp=72, ts=72, x0=803582743, x1=963062633
P2, tp=72, ts=72, x0=739963281, x1=756116647
P2, tp=72, ts=72, x0=881323553, x1=4833167
P1, tp=72, ts=72, x0=331994763, x1=318546411
P1, tp=72, ts=72, x0=889974102, x1=460987861
P2, tp=72, ts=72, x0=895293072, x1=867012118
P3, tp=72, ts=72, x0=68805438, x1=169335405
P0, tp=72, ts=72
P0, tp=72, ts=72
P3, tp=72, ts=72, x0=279816061, x1=289237737
P3, tp=72, ts=72, x0=152858169, x1=827054102
P3, tp=72, ts=72, x0=550571572, x1=263098498
P3, tp=72, ts=72, x0=424846839, x1=520939524
P0, tp=72, ts=72
P0, tp=72, ts=72
P1, tp=72, ts=72, x0=374072423, x1=942993619
P3, tp=72, ts=72, x0=473497712, x1=314361551
P0, tp=72, ts=72
P0, tp=72, ts=72
P2, tp=72, ts=72, x0=479432075, x1=881323553
P3, tp=72, ts=72, x0=158253227, x1=173343382
P0, tp=72, ts=72
P0, tp=72, ts=72
P3, tp=72, ts=72, x0=507351523, x1=335514136
P2, tp=72, ts=72, x0=168583234, x1=542201490
P2, tp=72, ts=72, x0=389827984, x1=274476542
P1, tp=72, ts=72, x0=10207473, x1=93699078
P1, tp=72, ts=72, x0=698529949, x1=881323553
P2, tp=72, ts=72, x0=189728026, x1=206908653
P2, tp=72, ts=72, x0=98673298, x1=274476542
P3, tp=72, ts=72, x0=332237108, x1=16627565
P1, tp=72, ts=72, x0=668968458, x1=738116340
P0, tp=72, ts=72
