P2, tp=0, ts=0, x0=373321178
P0, tp=0, ts=0
P2, tp=37, ts=37, x0=7278334
P0, tp=37, ts=37
P1, tp=37, ts=37
P3, tp=37, ts=37
P2, tp=37, ts=37, x0=94722308
P1, tp=37, ts=37
P0, tp=37, ts=37
P2, tp=37, ts=37, x0=668010303
P0, tp=37, ts=37
P2, tp=37, ts=37, x0=773603657
P2, tp=37, ts=37, x0=810237792
P2, tp=37, ts=37, x0=918220287
P3, tp=37, ts=37
P0, tp=37, ts=37
P3, tp=37, ts=37
P3, tp=37, ts=37
P2, tp=37, ts=37, x0=654842123
P0, tp=37, ts=37
P1, tp=37, ts=37
P1, tp=37, ts=37
P1, tp=37, ts=37
P3, tp=37, ts=37
P0, tp=37, ts=37
P0, tp=37, ts=37
P2, tp=37, ts=37, x0=616074990
P3, tp=37, ts=37
P1, tp=37, ts=37
P2, tp=37, ts=37, x0=608828006
P3, tp=37, ts=37
P2, tp=37, ts=37, x0=419092056
P0, tp=37, ts=37
P2, tp=37, ts=37, x0=676840701
P1, tp=37, ts=37
P0, tp=37, ts=37
P2, tp=37, ts=37, x0=461613486
P2, tp=37, ts=37, x0=53975597
P3, tp=37, ts=37
P3, tp=37, ts=37
P1, tp=37, ts=37
P3, tp=37, ts=37
P0, tp=37, ts=37
P1, tp=37, ts=37
P1, tp=37, ts=37
P1, tp=37, ts=37
P1, tp=37, ts=37
P1, tp=37, ts=37
P1, tp=37, ts=37
P3, tp=37, ts=37
P1, tp=37, ts=37
P3, tp=37, ts=37
P3, tp=37, ts=37
P0, tp=37, ts=37
P2, tp=37, ts=37, x0=810237792
P2, tp=37, ts=37, x0=887686850
P2, tp=37, ts=37, x0=261912319
P0, tp=37, ts=37
P0, tp=37, ts=37
P0, tp=37, ts=37
P2, tp=37, ts=37, x0=978385856
P3, tp=37, ts=37
P3, tp=37, ts=37
P1, tp=37, ts=37
P2, tp=37, ts=37, x0=938536531
P2, tp=37, ts=37, x0=665932891
P3, tp=37, ts=37
P2, tp=37, ts=37, x0=986024338
P2, tp=37, ts=37, x0=367928687
P3, tp=37, ts=37
P1, tp=37, ts=37
P1, tp=37, ts=37
P1, tp=37, ts=37
P0, tp=37, ts=37
P0, tp=37, ts=37
P2, tp=37, ts=37, x0=676840701
P3, tp=37, ts=37
P1, tp=37, ts=37
P0, tp=37, ts=37
P0, tp=37, ts=37
P3, tp=37, ts=37
P1, tp=37, ts=37
P3, tp=37, ts=37
P2, tp=37, ts=37, x0=893314536
P0, tp=37, ts=37
P2, tp=37, ts=37, x0=350024319
P1, tp=37, ts=37
P3, tp=37, ts=37
P3, tp=37, ts=37
P3, tp=37, ts=37
P1, tp=37, ts=37
P0, tp=37, ts=37
P2, tp=37, ts=37, x0=94722308
P1, tp=37, ts=37
P3, tp=37, ts=37
P2, tp=37, ts=37, x0=887686850
P0, tp=37, ts=37
P1, tp=37, ts=37
P1, tp=37, ts=37
P3, tp=37, ts=37
P2, tp=37, ts=37, x0=57479396
P0, tp=37, ts=37
P2, tp=37, ts=37, x0=824487783
P2, tp=37, ts=37, x0=773603657
P2, tp=37, ts=37, x0=938536531
P0, tp=37, ts=37
P2, tp=37, ts=37, x0=824487783
P3, tp=37, ts=37
P0, tp=37, ts=37
P1, tp=37, ts=37
P2, tp=37, ts=37, x0=916482344
P3, tp=37, ts=37
P0, tp=37, ts=37
P3, tp=37, ts=37
P2, tp=37, ts=37, x0=647906310
P3, tp=37, ts=37
P2, tp=37, ts=37, x0=146424373
P1, tp=37, ts=37
P1, tp=37, ts=37
P0, tp=37, ts=37
P0, tp=37, ts=37
P2, tp=37, ts=37, x0=572923352
P1, tp=37, ts=37
P3, tp=37, ts=37
P3, tp=37, ts=37
P0, tp=37, ts=37
P2, tp=37, ts=37, x0=698325189
P0, tp=37, ts=37
P1, tp=37, ts=37
P2, tp=37, ts=37, x0=559695468
P3, tp=37, ts=37
P1, tp=37, ts=37
P0, tp=37, ts=37
P2, tp=37, ts=37, x0=762513243
P2, tp=37, ts=37, x0=682384001
P2, tp=37, ts=37, x0=663215864
P1, tp=37, ts=37
P2, tp=37, ts=37, x0=669873221
P1, tp=37, ts=37
P1, tp=37, ts=37
P2, tp=37, ts=37, x0=559695468
P0, tp=37, ts=37
P0, tp=37, ts=37
P2, tp=37, ts=37, x0=441606273
P1, tp=37, ts=37
P0, tp=37, ts=37
P1, tp=37, ts=37
P2, tp=37, ts=37, x0=903647764
>WATERMARK 37<
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=510143587
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=361088863
P2, tp=38, ts=38, x0=495169208
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=57479396
P0, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=925670220
P2, tp=38, ts=38, x0=668010303
P0, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=510143587
P1, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=916482344
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=713469857
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=857129772
P0, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=559695468
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=909493740
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=280466043
P3, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=999136714
P3, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=649613034
P2, tp=38, ts=38, x0=180814397
P0, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=844932054
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=698325189
P0, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=962420623
P3, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=559695468
P1, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=439281834
P1, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=887686850
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=201772604
P0, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=713469857
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=844932054
P1, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=174439899
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=824487783
P1, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=7278334
P1, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=146424373
P1, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=361088863
P0, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=773603657
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=916482344
P3, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=32398292
P3, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=925670220
P3, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=488614702
P3, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=680919848
P1, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=531242906
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=495169208
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=581178840
P0, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=589828274
P3, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=779878130
P1, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=581178840
P2, tp=38, ts=38, x0=903647764
P0, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=258111966
P1, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=597415857
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=887686850
P2, tp=38, ts=38, x0=361088863
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=647906310
P0, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=787980891
P0, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=94722308
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=174439899
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=81148441
P2, tp=38, ts=38, x0=876766768
P0, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=213365992
P2, tp=38, ts=38, x0=773603657
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=698325189
P0, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=53975597
P1, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=928019226
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=669873221
P3, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=180814397
P0, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=962420623
P2, tp=38, ts=38, x0=608828006
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=570528446
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=7278334
P3, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=599437568
P2, tp=38, ts=38, x0=536540392
P1, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=167980105
P3, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=201772604
P3, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=360622373
P3, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=367928687
P0, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=904448792
P2, tp=38, ts=38, x0=607533617
P1, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=779878130
P2, tp=38, ts=38, x0=180814397
P0, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=909493740
P2, tp=38, ts=38, x0=361088863
P1, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=696103604
P1, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=607533617
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=599437568
P2, tp=38, ts=38, x0=531242906
P2, tp=38, ts=38, x0=360622373
P3, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=810237792
P0, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=240534700
P0, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=772950730
P0, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=665932891
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=580746142
P3, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=959195001
P3, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=561128690
P3, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=650451132
P2, tp=38, ts=38, x0=32521745
P1, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=441606273
P2, tp=38, ts=38, x0=321111758
P1, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=19540470
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=53975597
P3, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=999136714
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=680919848
P1, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=999136714
P1, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=962420623
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=682384001
P1, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=281813923
P0, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=946069678
P0, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=361088863
P1, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=857129772
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=531242906
P2, tp=38, ts=38, x0=495169208
P3, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=44520788
P3, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=616074990
P3, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=810237792
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=597415857
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=333543207
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=937652316
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=762513243
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=57479396
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=599437568
P0, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=213365992
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=937652316
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=999136714
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=261912319
P0, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=281813923
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=766431376
P1, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=223210156
P2, tp=38, ts=38, x0=779878130
P1, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=887686850
P0, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=824487783
P2, tp=38, ts=38, x0=916482344
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=802084190
P3, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=647906310
P2, tp=38, ts=38, x0=333543207
P2, tp=38, ts=38, x0=608828006
P0, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=458629711
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=174439899
P1, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=893314536
P3, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=608828006
P0, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=938536531
P3, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=53975597
P2, tp=38, ts=38, x0=824487783
P3, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=213365992
P2, tp=38, ts=38, x0=903647764
P0, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=887686850
P3, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=462473982
P3, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=889753914
P1, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=360622373
P1, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=180814397
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=959195001
P0, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=470799042
P2, tp=38, ts=38, x0=668010303
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=510143587
P1, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=938536531
P3, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=787980891
P2, tp=38, ts=38, x0=495169208
P1, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=495169208
P1, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=180814397
P1, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=561128690
P0, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=580746142
P3, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=810237792
P0, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=360622373
P1, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=324491898
P2, tp=38, ts=38, x0=659549401
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=861906786
P0, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=223210156
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=281813923
P0, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=7278334
P0, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=938536531
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=32398292
P3, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=938536531
P2, tp=38, ts=38, x0=280466043
P3, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=462473982
P0, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=462473982
P2, tp=38, ts=38, x0=659549401
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=32398292
P2, tp=38, ts=38, x0=360622373
P2, tp=38, ts=38, x0=597415857
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=962420623
P3, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=167980105
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=616074990
P0, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=766431376
P1, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=616074990
P1, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=766431376
P0, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=245519817
P2, tp=38, ts=38, x0=280466043
P3, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=180814397
P1, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=510143587
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=608828006
P2, tp=38, ts=38, x0=659549401
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=125174079
P1, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=644736797
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=810237792
P3, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
