P0, tp=0, ts=0, x0=810563610, x1=328515787
P3, tp=40, ts=40, x0=479330898, x1=44995815
P3, tp=40, ts=40, x0=101997145, x1=154904283
P0, tp=40, ts=40, x0=744590282, x1=847387195
P2, tp=40, ts=40, x0=746721426, x1=728055347
P3, tp=40, ts=40, x0=564146806, x1=619138751
P1, tp=40, ts=40, x0=522755685, x1=341669459
P3, tp=40, ts=40, x0=933712557, x1=449210202
P3, tp=40, ts=40, x0=810729349, x1=791641516
P3, tp=40, ts=40, x0=594351713, x1=564146806
P0, tp=40, ts=40, x0=862420583, x1=888655510
P1, tp=40, ts=40, x0=369724418, x1=999069980
P3, tp=40, ts=40, x0=411855906, x1=995645324
P1, tp=40, ts=40, x0=55158337, x1=870778363
P0, tp=40, ts=40, x0=154904283, x1=702625599
P2, tp=40, ts=40, x0=15395788, x1=702625599
P3, tp=40, ts=40, x0=137473835, x1=999069980
P3, tp=40, ts=40, x0=700071880, x1=944436657
P1, tp=40, ts=40, x0=864028434, x1=619138751
P2, tp=40, ts=40, x0=783722006, x1=260359387
P0, tp=40, ts=40, x0=626096581, x1=44995815
P0, tp=40, ts=40, x0=329952924, x1=197716477
P2, tp=40, ts=40, x0=810729349, x1=995645324
P2, tp=40, ts=40, x0=429238433, x1=938375448
P1, tp=40, ts=40, x0=44904508, x1=369724418
P3, tp=40, ts=40, x0=762169562, x1=895036911
P3, tp=40, ts=40, x0=352756253, x1=411855906
P1, tp=40, ts=40, x0=221708469, x1=910136838
P3, tp=40, ts=40, x0=44995815, x1=238960673
P0, tp=40, ts=40, x0=296438111, x1=479330898
P0, tp=40, ts=40, x0=878812713, x1=219226284
P1, tp=40, ts=40, x0=806469516, x1=847387195
P0, tp=40, ts=40, x0=14108676, x1=152210908
P2, tp=40, ts=40, x0=429238433, x1=618077096
P0, tp=40, ts=40, x0=122120298, x1=914788739
P3, tp=40, ts=40, x0=155131375, x1=847387195
>WATERMARK 40<
P3, tp=41, ts=41, x0=482003910, x1=18951613
P2, tp=41, ts=41, x0=702625599, x1=806469516
P0, tp=41, ts=41, x0=308788107, x1=914788739
P3, tp=41, ts=41, x0=44995815, x1=152210908
P3, tp=41, ts=41, x0=152799471, x1=254793467
P2, tp=41, ts=41, x0=254793467, x1=619138751
P3, tp=41, ts=41, x0=122120298, x1=762169562
P1, tp=41, ts=41, x0=122170711, x1=584766764
P3, tp=41, ts=41, x0=953680252, x1=110419698
P1, tp=41, ts=41, x0=179819283, x1=39774591
P3, tp=41, ts=41, x0=101997145, x1=110419698
P0, tp=41, ts=41, x0=134412665, x1=411855906
P0, tp=41, ts=41, x0=119160971, x1=154904283
P3, tp=41, ts=41, x0=697581286, x1=44904508
P0, tp=41, ts=41, x0=479330898, x1=137473835
P0, tp=41, ts=41, x0=594351713, x1=254793467
P0, tp=41, ts=41, x0=619138751, x1=95455304
P2, tp=41, ts=41, x0=864028434, x1=429238433
P3, tp=41, ts=41, x0=225198497, x1=864028434
P1, tp=41, ts=41, x0=270033660, x1=137473835
P0, tp=41, ts=41, x0=411855906, x1=925770997
P3, tp=41, ts=41, x0=806469516, x1=152799471
P1, tp=41, ts=41, x0=746721426, x1=101997145
P3, tp=41, ts=41, x0=944436657, x1=188754861
P2, tp=41, ts=41, x0=822305920, x1=209172039
P2, tp=41, ts=41, x0=806469516, x1=341669459
P3, tp=41, ts=41, x0=396368351, x1=767817345
P2, tp=41, ts=41, x0=79732237, x1=308788107
P2, tp=41, ts=41, x0=594351713, x1=810729349
P2, tp=41, ts=41, x0=134412665, x1=997310196
P2, tp=41, ts=41, x0=702625599, x1=746721426
P1, tp=41, ts=41, x0=728055347, x1=910136838
P3, tp=41, ts=41, x0=107694816, x1=488714321
P1, tp=41, ts=41, x0=260359387, x1=822305920
P0, tp=41, ts=41, x0=702625599, x1=220686413
P3, tp=41, ts=41, x0=702625599, x1=369724418
P2, tp=41, ts=41, x0=254793467, x1=944436657
P1, tp=41, ts=41, x0=154904283, x1=225198497
P3, tp=41, ts=41, x0=825014040, x1=619138751
P0, tp=41, ts=41, x0=122120298, x1=134412665
P0, tp=41, ts=41, x0=522755685, x1=870778363
P1, tp=41, ts=41, x0=697581286, x1=152799471
P3, tp=41, ts=41, x0=944436657, x1=197851429
P2, tp=41, ts=41, x0=220686413, x1=209172039
P1, tp=41, ts=41, x0=802929917, x1=95455304
P3, tp=41, ts=41, x0=933712557, x1=134412665
P2, tp=41, ts=41, x0=336670424, x1=467580853
P3, tp=41, ts=41, x0=893076409, x1=152799471
P2, tp=41, ts=41, x0=308788107, x1=110419698
P1, tp=41, ts=41, x0=744590282, x1=619138751
P1, tp=41, ts=41, x0=219226284, x1=277266211
P0, tp=41, ts=41, x0=618892289, x1=152210908
P0, tp=41, ts=41, x0=260359387, x1=110419698
P1, tp=41, ts=41, x0=728055347, x1=319057753
P0, tp=41, ts=41, x0=973972927, x1=95455304
P0, tp=41, ts=41, x0=847387195, x1=938375448
P3, tp=41, ts=41, x0=702625599, x1=110419698
P2, tp=41, ts=41, x0=107694816, x1=152210908
P3, tp=41, ts=41, x0=910136838, x1=847387195
P0, tp=41, ts=41, x0=429238433, x1=14108676
P0, tp=41, ts=41, x0=767817345, x1=825014040
P2, tp=41, ts=41, x0=953680252, x1=122120298
P1, tp=41, ts=41, x0=7148090, x1=7148090
P3, tp=41, ts=41, x0=200994342, x1=369724418
P2, tp=41, ts=41, x0=396368351, x1=107694816
P2, tp=41, ts=41, x0=296438111, x1=953680252
P3, tp=41, ts=41, x0=618892289, x1=197851429
P0, tp=41, ts=41, x0=954608129, x1=101997145
P3, tp=41, ts=41, x0=329952924, x1=933712557
P0, tp=41, ts=41, x0=746721426, x1=802929917
P2, tp=41, ts=41, x0=285294887, x1=973972927
P1, tp=41, ts=41, x0=810729349, x1=110419698
P2, tp=41, ts=41, x0=973972927, x1=482003910
P3, tp=41, ts=41, x0=308788107, x1=110419698
P1, tp=41, ts=41, x0=794773234, x1=44995815
P2, tp=41, ts=41, x0=944436657, x1=137473835
P0, tp=41, ts=41, x0=864028434, x1=714149752
P3, tp=41, ts=41, x0=221708469, x1=802929917
P0, tp=41, ts=41, x0=39774591, x1=791641516
P2, tp=41, ts=41, x0=152210908, x1=564146806
P1, tp=41, ts=41, x0=270033660, x1=791641516
P0, tp=41, ts=41, x0=197851429, x1=90368732
P2, tp=41, ts=41, x0=277266211, x1=90368732
P2, tp=41, ts=41, x0=220686413, x1=914788739
P3, tp=41, ts=41, x0=822305920, x1=14108676
P2, tp=41, ts=41, x0=618892289, x1=220686413
P2, tp=41, ts=41, x0=791641516, x1=341669459
P3, tp=41, ts=41, x0=238960673, x1=944436657
P0, tp=41, ts=41, x0=791641516, x1=810729349
P2, tp=41, ts=41, x0=690466442, x1=285294887
P2, tp=41, ts=41, x0=369724418, x1=482003910
P2, tp=41, ts=41, x0=862420583, x1=791641516
P3, tp=41, ts=41, x0=285294887, x1=791641516
P0, tp=41, ts=41, x0=925770997, x1=700071880
P3, tp=41, ts=41, x0=995645324, x1=847387195
P2, tp=41, ts=41, x0=396368351, x1=825014040
P1, tp=41, ts=41, x0=288543036, x1=352756253
P0, tp=41, ts=41, x0=775261505, x1=285294887
P1, tp=41, ts=41, x0=449210202, x1=746721426
P0, tp=41, ts=41, x0=329952924, x1=910136838
P3, tp=41, ts=41, x0=618077096, x1=810729349
P2, tp=41, ts=41, x0=863546245, x1=870778363
P3, tp=41, ts=41, x0=352756253, x1=878812713
P1, tp=41, ts=41, x0=811456248, x1=488714321
P1, tp=41, ts=41, x0=697581286, x1=344872290
P1, tp=41, ts=41, x0=895036911, x1=14108676
P1, tp=41, ts=41, x0=938375448, x1=18951613
P3, tp=41, ts=41, x0=122170711, x1=728055347
P1, tp=41, ts=41, x0=221708469, x1=225198497
P2, tp=41, ts=41, x0=625880307, x1=625880307
P3, tp=41, ts=41, x0=39774591, x1=867616073
P2, tp=41, ts=41, x0=832408277, x1=296438111
P0, tp=41, ts=41, x0=746721426, x1=910136838
P0, tp=41, ts=41, x0=488714321, x1=714149752
P2, tp=41, ts=41, x0=502654419, x1=308788107
P1, tp=41, ts=41, x0=802929917, x1=697581286
P0, tp=41, ts=41, x0=933712557, x1=482003910
P2, tp=41, ts=41, x0=179819283, x1=775261505
P1, tp=41, ts=41, x0=215714541, x1=285294887
P0, tp=41, ts=41, x0=625880307, x1=208028327
P2, tp=41, ts=41, x0=296438111, x1=479330898
P3, tp=41, ts=41, x0=564146806, x1=254793467
P0, tp=41, ts=41, x0=825014040, x1=618892289
P2, tp=41, ts=41, x0=197851429, x1=260359387
P1, tp=41, ts=41, x0=200994342, x1=997310196
P2, tp=41, ts=41, x0=277266211, x1=833706824
P2, tp=41, ts=41, x0=22909753, x1=811456248
P2, tp=41, ts=41, x0=288543036, x1=714149752
P0, tp=41, ts=41, x0=832408277, x1=270033660
P2, tp=41, ts=41, x0=995645324, x1=788301792
P1, tp=41, ts=41, x0=847387195, x1=502654419
P3, tp=41, ts=41, x0=878812713, x1=107694816
P3, tp=41, ts=41, x0=878812713, x1=878812713
P1, tp=41, ts=41, x0=893076409, x1=746721426
P0, tp=41, ts=41, x0=479330898, x1=746721426
P0, tp=41, ts=41, x0=411855906, x1=152799471
P0, tp=41, ts=41, x0=270033660, x1=7148090
P1, tp=41, ts=41, x0=953680252, x1=870778363
P0, tp=41, ts=41, x0=155131375, x1=594351713
P2, tp=41, ts=41, x0=690466442, x1=867616073
P0, tp=41, ts=41, x0=341669459, x1=944436657
P2, tp=41, ts=41, x0=848382553, x1=319057753
P3, tp=41, ts=41, x0=618892289, x1=122170711
P3, tp=41, ts=41, x0=411855906, x1=479330898
P0, tp=41, ts=41, x0=215714541, x1=188754861
P1, tp=41, ts=41, x0=254793467, x1=714149752
P3, tp=41, ts=41, x0=985813709, x1=44720841
P1, tp=41, ts=41, x0=502654419, x1=93566115
P0, tp=41, ts=41, x0=697581286, x1=867616073
P0, tp=41, ts=41, x0=197851429, x1=577702422
P0, tp=41, ts=41, x0=396368351, x1=369724418
P3, tp=41, ts=41, x0=319057753, x1=336670424
P0, tp=41, ts=41, x0=270033660, x1=396368351
P3, tp=41, ts=41, x0=449210202, x1=344872290
P2, tp=41, ts=41, x0=822305920, x1=200994342
P3, tp=41, ts=41, x0=397034691, x1=925770997
P1, tp=41, ts=41, x0=101997145, x1=411855906
P2, tp=41, ts=41, x0=618892289, x1=44720841
P2, tp=41, ts=41, x0=449210202, x1=79732237
P0, tp=41, ts=41, x0=848382553, x1=479330898
P3, tp=41, ts=41, x0=344872290, x1=396368351
P1, tp=41, ts=41, x0=577702422, x1=449210202
P0, tp=41, ts=41, x0=86091058, x1=220686413
P2, tp=41, ts=41, x0=895036911, x1=973972927
P0, tp=41, ts=41, x0=594351713, x1=811456248
P1, tp=41, ts=41, x0=788301792, x1=296438111
P3, tp=41, ts=41, x0=594351713, x1=999069980
P2, tp=41, ts=41, x0=833706824, x1=825014040
P1, tp=41, ts=41, x0=44720841, x1=863546245
P3, tp=41, ts=41, x0=479330898, x1=564146806
P1, tp=41, ts=41, x0=137473835, x1=811456248
P0, tp=41, ts=41, x0=238960673, x1=119160971
P0, tp=41, ts=41, x0=369724418, x1=618077096
P1, tp=41, ts=41, x0=197716477, x1=867616073
P1, tp=41, ts=41, x0=625880307, x1=288543036
P3, tp=41, ts=41, x0=938375448, x1=794773234
P2, tp=41, ts=41, x0=179819283, x1=594351713
P2, tp=41, ts=41, x0=791641516, x1=7148090
P2, tp=41, ts=41, x0=429238433, x1=802929917
P0, tp=41, ts=41, x0=564146806, x1=847387195
P2, tp=41, ts=41, x0=39774591, x1=254793467
P3, tp=41, ts=41, x0=746721426, x1=825014040
P2, tp=41, ts=41, x0=731693447, x1=137473835
P0, tp=41, ts=41, x0=836526807, x1=997310196
P3, tp=41, ts=41, x0=137473835, x1=341669459
P2, tp=41, ts=41, x0=336670424, x1=775261505
P0, tp=41, ts=41, x0=997310196, x1=197716477
P1, tp=41, ts=41, x0=2493459, x1=197851429
P2, tp=41, ts=41, x0=794773234, x1=296438111
P1, tp=41, ts=41, x0=18951613, x1=2493459
P2, tp=41, ts=41, x0=893076409, x1=944436657
P3, tp=41, ts=41, x0=341669459, x1=208028327
P1, tp=41, ts=41, x0=488714321, x1=152799471
P0, tp=41, ts=41, x0=985813709, x1=618077096
P0, tp=41, ts=41, x0=90368732, x1=944436657
P1, tp=41, ts=41, x0=260359387, x1=192469026
P2, tp=41, ts=41, x0=985813709, x1=208028327
P1, tp=41, ts=41, x0=344872290, x1=153366862
P0, tp=41, ts=41, x0=893076409, x1=336670424
P2, tp=41, ts=41, x0=152799471, x1=155131375
P2, tp=41, ts=41, x0=614150487, x1=107694816
P2, tp=41, ts=41, x0=208028327, x1=614150487
P1, tp=41, ts=41, x0=619138751, x1=86091058
P2, tp=41, ts=41, x0=44720841, x1=152799471
P0, tp=41, ts=41, x0=577702422, x1=794773234
P1, tp=41, ts=41, x0=18951613, x1=369724418
P3, tp=41, ts=41, x0=441312599, x1=614150487
P2, tp=41, ts=41, x0=435352289, x1=714149752
P2, tp=41, ts=41, x0=522755685, x1=76513590
P1, tp=41, ts=41, x0=44720841, x1=7148090
P3, tp=41, ts=41, x0=277266211, x1=7148090
P0, tp=41, ts=41, x0=435352289, x1=93566115
P1, tp=41, ts=41, x0=320690912, x1=697581286
P3, tp=41, ts=41, x0=296438111, x1=79732237
P0, tp=41, ts=41, x0=618892289, x1=7148090
P3, tp=41, ts=41, x0=39774591, x1=697581286
P0, tp=41, ts=41, x0=324565239, x1=215714541
P0, tp=41, ts=41, x0=700071880, x1=200994342
P1, tp=41, ts=41, x0=522755685, x1=594351713
P0, tp=41, ts=41, x0=944436657, x1=714149752
P3, tp=41, ts=41, x0=854515467, x1=883289910
P0, tp=41, ts=41, x0=488714321, x1=997310196
P3, tp=41, ts=41, x0=973972927, x1=188754861
P2, tp=41, ts=41, x0=344872290, x1=832408277
P2, tp=41, ts=41, x0=110419698, x1=870778363
P1, tp=41, ts=41, x0=895036911, x1=811456248
P3, tp=41, ts=41, x0=704863522, x1=369724418
P0, tp=41, ts=41, x0=324565239, x1=594351713
P2, tp=41, ts=41, x0=870778363, x1=119160971
P1, tp=41, ts=41, x0=344872290, x1=308788107
P1, tp=41, ts=41, x0=155131375, x1=188754861
P2, tp=41, ts=41, x0=188754861, x1=197716477
P3, tp=41, ts=41, x0=762169562, x1=369724418
P1, tp=41, ts=41, x0=488714321, x1=79732237
P2, tp=41, ts=41, x0=152799471, x1=254793467
P1, tp=41, ts=41, x0=79732237, x1=341669459
P2, tp=41, ts=41, x0=788301792, x1=584766764
P1, tp=41, ts=41, x0=320690912, x1=270033660
P2, tp=41, ts=41, x0=188754861, x1=79732237
P0, tp=41, ts=41, x0=848382553, x1=449210202
P0, tp=41, ts=41, x0=925770997, x1=594351713
P0, tp=41, ts=41, x0=39774591, x1=186199628
P2, tp=41, ts=41, x0=260359387, x1=86091058
P2, tp=41, ts=41, x0=7148090, x1=788301792
P3, tp=41, ts=41, x0=86091058, x1=895036911
P2, tp=41, ts=41, x0=277266211, x1=584766764
P2, tp=41, ts=41, x0=482003910, x1=260359387
P3, tp=41, ts=41, x0=825014040, x1=320690912
P3, tp=41, ts=41, x0=594351713, x1=690922395
P3, tp=41, ts=41, x0=296438111, x1=893076409
P1, tp=41, ts=41, x0=226134461, x1=369724418
P3, tp=41, ts=41, x0=419754004, x1=55158337
P1, tp=41, ts=41, x0=435352289, x1=226134461
P1, tp=41, ts=41, x0=847387195, x1=155131375
P2, tp=41, ts=41, x0=925770997, x1=44720841
P2, tp=41, ts=41, x0=149308049, x1=203815836
P1, tp=41, ts=41, x0=320690912, x1=76513590
P0, tp=41, ts=41, x0=22909753, x1=435352289
P0, tp=41, ts=41, x0=925770997, x1=802929917
P3, tp=41, ts=41, x0=625880307, x1=193201320
P0, tp=41, ts=41, x0=344872290, x1=938375448
P3, tp=41, ts=41, x0=312693669, x1=226134461
P0, tp=41, ts=41, x0=731693447, x1=193201320
P0, tp=41, ts=41, x0=625880307, x1=149308049
P2, tp=41, ts=41, x0=277266211, x1=347343260
P2, tp=41, ts=41, x0=319057753, x1=197716477
P2, tp=41, ts=41, x0=853829409, x1=396368351
P1, tp=41, ts=41, x0=775261505, x1=308788107
P2, tp=41, ts=41, x0=997310196, x1=762169562
P3, tp=41, ts=41, x0=788301792, x1=828358528
P3, tp=41, ts=41, x0=347343260, x1=854515467
P0, tp=41, ts=41, x0=883289910, x1=347343260
P3, tp=41, ts=41, x0=714149752, x1=910136838
P2, tp=41, ts=41, x0=319057753, x1=985813709
P2, tp=41, ts=41, x0=870778363, x1=435352289
P1, tp=41, ts=41, x0=700071880, x1=215714541
P3, tp=41, ts=41, x0=449210202, x1=435352289
P0, tp=41, ts=41, x0=870778363, x1=619138751
P1, tp=41, ts=41, x0=18951613, x1=93566115
P1, tp=41, ts=41, x0=914788739, x1=254793467
P0, tp=41, ts=41, x0=762169562, x1=76513590
P2, tp=41, ts=41, x0=856496459, x1=822305920
P2, tp=41, ts=41, x0=853829409, x1=697581286
P2, tp=41, ts=41, x0=775261505, x1=396368351
P3, tp=41, ts=41, x0=341669459, x1=828358528
P2, tp=41, ts=41, x0=76513590, x1=419754004
P0, tp=41, ts=41, x0=18951613, x1=915790829
P1, tp=41, ts=41, x0=863546245, x1=215714541
P0, tp=41, ts=41, x0=893076409, x1=411855906
P3, tp=41, ts=41, x0=794773234, x1=152799471
P0, tp=41, ts=41, x0=788301792, x1=705624932
P3, tp=41, ts=41, x0=625880307, x1=200994342
P0, tp=41, ts=41, x0=549053217, x1=39774591
P2, tp=41, ts=41, x0=86091058, x1=704863522
P3, tp=41, ts=41, x0=203815836, x1=925770997
P1, tp=41, ts=41, x0=137473835, x1=482003910
P2, tp=41, ts=41, x0=356043479, x1=999069980
P1, tp=41, ts=41, x0=369724418, x1=132833364
P2, tp=41, ts=41, x0=832408277, x1=910136838
P1, tp=41, ts=41, x0=203815836, x1=643288653
P3, tp=41, ts=41, x0=152210908, x1=137473835
P3, tp=41, ts=41, x0=618892289, x1=215714541
P1, tp=41, ts=41, x0=389072146, x1=794773234
P1, tp=41, ts=41, x0=788301792, x1=717812962
P3, tp=41, ts=41, x0=419754004, x1=825014040
P1, tp=41, ts=41, x0=277266211, x1=155131375
P1, tp=41, ts=41, x0=705624932, x1=396368351
P1, tp=41, ts=41, x0=482003910, x1=704863522
P1, tp=41, ts=41, x0=119160971, x1=705624932
P1, tp=41, ts=41, x0=985813709, x1=855789860
P1, tp=41, ts=41, x0=308788107, x1=731693447
P3, tp=41, ts=41, x0=946544734, x1=897668818
P0, tp=41, ts=41, x0=308788107, x1=794773234
P0, tp=41, ts=41, x0=811456248, x1=324565239
P3, tp=41, ts=41, x0=938375448, x1=396368351
P1, tp=41, ts=41, x0=296438111, x1=320690912
P2, tp=41, ts=41, x0=18951613, x1=132833364
P2, tp=41, ts=41, x0=822305920, x1=836526807
P3, tp=41, ts=41, x0=618892289, x1=751885146
P3, tp=41, ts=41, x0=247256788, x1=247256788
P2, tp=41, ts=41, x0=197851429, x1=714149752
P2, tp=41, ts=41, x0=714149752, x1=110419698
P3, tp=41, ts=41, x0=574529946, x1=704863522
P2, tp=41, ts=41, x0=643288653, x1=296438111
P0, tp=41, ts=41, x0=794773234, x1=825014040
P3, tp=41, ts=41, x0=625880307, x1=510997231
P2, tp=41, ts=41, x0=625880307, x1=848382553
P0, tp=41, ts=41, x0=193201320, x1=925770997
P1, tp=41, ts=41, x0=397034691, x1=369724418
P2, tp=41, ts=41, x0=2493459, x1=697581286
P3, tp=41, ts=41, x0=828358528, x1=7148090
P3, tp=41, ts=41, x0=312693669, x1=86091058
P0, tp=41, ts=41, x0=577702422, x1=247256788
P0, tp=41, ts=41, x0=215714541, x1=910136838
P2, tp=41, ts=41, x0=18951613, x1=697581286
P1, tp=41, ts=41, x0=870778363, x1=985813709
P3, tp=41, ts=41, x0=985813709, x1=836526807
P2, tp=41, ts=41, x0=997310196, x1=203815836
P1, tp=41, ts=41, x0=226134461, x1=775261505
P2, tp=41, ts=41, x0=811456248, x1=153366862
P0, tp=41, ts=41, x0=152799471, x1=938375448
P2, tp=41, ts=41, x0=186199628, x1=643288653
P2, tp=41, ts=41, x0=584766764, x1=396368351
P2, tp=41, ts=41, x0=18951613, x1=2493459
P1, tp=41, ts=41, x0=86091058, x1=396368351
P1, tp=41, ts=41, x0=829212134, x1=435352289
P3, tp=41, ts=41, x0=226134461, x1=822305920
P3, tp=41, ts=41, x0=152210908, x1=618892289
P0, tp=41, ts=41, x0=701848467, x1=193201320
P1, tp=41, ts=41, x0=226134461, x1=86091058
P2, tp=41, ts=41, x0=79116558, x1=788301792
P3, tp=41, ts=41, x0=867616073, x1=510997231
P2, tp=41, ts=41, x0=917127480, x1=854515467
P2, tp=41, ts=41, x0=933712557, x1=869439168
P0, tp=41, ts=41, x0=296438111, x1=435352289
P1, tp=41, ts=41, x0=39774591, x1=347343260
P3, tp=41, ts=41, x0=788301792, x1=2493459
P2, tp=41, ts=41, x0=488714321, x1=97874503
P0, tp=41, ts=41, x0=70841336, x1=320690912
P1, tp=41, ts=41, x0=215714541, x1=938375448
P0, tp=41, ts=41, x0=320690912, x1=910136838
P1, tp=41, ts=41, x0=614150487, x1=200994342
P1, tp=41, ts=41, x0=869439168, x1=312693669
P3, tp=41, ts=41, x0=614150487, x1=714149752
P1, tp=41, ts=41, x0=389072146, x1=577702422
P0, tp=41, ts=41, x0=152210908, x1=701848467
P2, tp=41, ts=41, x0=435352289, x1=90368732
P3, tp=41, ts=41, x0=802929917, x1=802929917
P3, tp=41, ts=41, x0=836526807, x1=802929917
P0, tp=41, ts=41, x0=193201320, x1=347343260
P1, tp=41, ts=41, x0=690466442, x1=574529946
P0, tp=41, ts=41, x0=705624932, x1=482003910
P1, tp=41, ts=41, x0=215714541, x1=119160971
P3, tp=41, ts=41, x0=132833364, x1=149308049
P2, tp=41, ts=41, x0=347343260, x1=488714321
P0, tp=41, ts=41, x0=149308049, x1=910136838
P0, tp=41, ts=41, x0=356043479, x1=44720841
P3, tp=41, ts=41, x0=215714541, x1=618892289
P3, tp=41, ts=41, x0=76513590, x1=893076409
P0, tp=41, ts=41, x0=856496459, x1=132833364
P3, tp=41, ts=41, x0=197851429, x1=149308049
P1, tp=41, ts=41, x0=811456248, x1=935504974
P3, tp=41, ts=41, x0=236694524, x1=832408277
P0, tp=41, ts=41, x0=690466442, x1=435352289
P3, tp=41, ts=41, x0=186199628, x1=794773234
P3, tp=41, ts=41, x0=152210908, x1=79116558
P3, tp=41, ts=41, x0=869439168, x1=90368732
P3, tp=41, ts=41, x0=915790829, x1=917127480
P1, tp=41, ts=41, x0=482003910, x1=18951613
P1, tp=41, ts=41, x0=319057753, x1=829212134
P3, tp=41, ts=41, x0=186199628, x1=421394631
P3, tp=41, ts=41, x0=731693447, x1=618892289
P0, tp=41, ts=41, x0=915790829, x1=2493459
P2, tp=41, ts=41, x0=308788107, x1=97874503
P1, tp=41, ts=41, x0=863546245, x1=973972927
P3, tp=41, ts=41, x0=307287245, x1=79116558
P2, tp=41, ts=41, x0=775261505, x1=70841336
P2, tp=41, ts=41, x0=44720841, x1=869439168
P0, tp=41, ts=41, x0=687566509, x1=999069980
P0, tp=41, ts=41, x0=236694524, x1=197851429
P2, tp=41, ts=41, x0=869439168, x1=197851429
P2, tp=41, ts=41, x0=549053217, x1=203815836
P0, tp=41, ts=41, x0=70841336, x1=588878914
P2, tp=41, ts=41, x0=883289910, x1=828358528
P1, tp=41, ts=41, x0=421394631, x1=419754004
P0, tp=41, ts=41, x0=319057753, x1=296438111
P3, tp=41, ts=41, x0=208028327, x1=197851429
P0, tp=41, ts=41, x0=347343260, x1=985813709
P2, tp=41, ts=41, x0=897668818, x1=307287245
P0, tp=41, ts=41, x0=324565239, x1=628894693
P0, tp=41, ts=41, x0=618892289, x1=832408277
P0, tp=41, ts=41, x0=577702422, x1=619138751
P0, tp=41, ts=41, x0=296438111, x1=788301792
P3, tp=41, ts=41, x0=215714541, x1=910136838
P3, tp=41, ts=41, x0=76513590, x1=705624932
P1, tp=41, ts=41, x0=419754004, x1=856496459
P3, tp=41, ts=41, x0=70841336, x1=537560913
P0, tp=41, ts=41, x0=419754004, x1=690466442
P0, tp=41, ts=41, x0=853829409, x1=854515467
P3, tp=41, ts=41, x0=863546245, x1=482003910
P3, tp=41, ts=41, x0=625880307, x1=441312599
P2, tp=41, ts=41, x0=236694524, x1=967559292
P2, tp=41, ts=41, x0=855789860, x1=344872290
P0, tp=41, ts=41, x0=545853912, x1=226134461
P0, tp=41, ts=41, x0=336670424, x1=967559292
P0, tp=41, ts=41, x0=208028327, x1=62417748
P1, tp=41, ts=41, x0=985813709, x1=574529946
P1, tp=41, ts=41, x0=618892289, x1=588772500
P2, tp=41, ts=41, x0=697581286, x1=119160971
P2, tp=41, ts=41, x0=419754004, x1=441312599
P2, tp=41, ts=41, x0=236694524, x1=307287245
P2, tp=41, ts=41, x0=717812962, x1=854515467
P3, tp=41, ts=41, x0=848382553, x1=822305920
P0, tp=41, ts=41, x0=369724418, x1=93767084
P3, tp=41, ts=41, x0=643288653, x1=62417748
P1, tp=41, ts=41, x0=203815836, x1=22909753
P1, tp=41, ts=41, x0=97874503, x1=76513590
P3, tp=41, ts=41, x0=687566509, x1=802929917
P3, tp=41, ts=41, x0=419754004, x1=537560913
P0, tp=41, ts=41, x0=236694524, x1=708495347
P2, tp=41, ts=41, x0=935504974, x1=788301792
P3, tp=41, ts=41, x0=537560913, x1=915790829
P3, tp=41, ts=41, x0=697581286, x1=690466442
P2, tp=41, ts=41, x0=915790829, x1=537560913
P1, tp=41, ts=41, x0=421394631, x1=704863522
P2, tp=41, ts=41, x0=76513590, x1=760904832
P3, tp=41, ts=41, x0=325037343, x1=802929917
P3, tp=41, ts=41, x0=574529946, x1=247256788
P2, tp=41, ts=41, x0=90368732, x1=193201320
P3, tp=41, ts=41, x0=149308049, x1=574529946
P1, tp=41, ts=41, x0=90368732, x1=76513590
P0, tp=41, ts=41, x0=760904832, x1=836526807
P3, tp=41, ts=41, x0=236694524, x1=277266211
P2, tp=41, ts=41, x0=574529946, x1=62417748
P3, tp=41, ts=41, x0=863546245, x1=584766764
P0, tp=41, ts=41, x0=935504974, x1=22909753
P2, tp=41, ts=41, x0=119160971, x1=935504974
P3, tp=41, ts=41, x0=643288653, x1=537560913
P2, tp=41, ts=41, x0=853829409, x1=215714541
P3, tp=41, ts=41, x0=79116558, x1=643288653
P1, tp=41, ts=41, x0=215714541, x1=247256788
P1, tp=41, ts=41, x0=946544734, x1=643288653
P2, tp=41, ts=41, x0=848382553, x1=200994342
P3, tp=41, ts=41, x0=193201320, x1=832408277
P0, tp=41, ts=41, x0=76513590, x1=690466442
P1, tp=41, ts=41, x0=893076409, x1=90368732
P0, tp=41, ts=41, x0=949018010, x1=435352289
P2, tp=41, ts=41, x0=588878914, x1=759521997
P1, tp=41, ts=41, x0=717812962, x1=584766764
P3, tp=41, ts=41, x0=855789860, x1=308788107
P0, tp=41, ts=41, x0=855789860, x1=935504974
P2, tp=41, ts=41, x0=419754004, x1=580868953
P2, tp=41, ts=41, x0=79116558, x1=197851429
P1, tp=41, ts=41, x0=308788107, x1=152220635
P0, tp=41, ts=41, x0=811456248, x1=832408277
P1, tp=41, ts=41, x0=215714541, x1=149308049
P0, tp=41, ts=41, x0=153366862, x1=751885146
P1, tp=41, ts=41, x0=324565239, x1=292075752
P0, tp=41, ts=41, x0=829212134, x1=537560913
P0, tp=41, ts=41, x0=62417748, x1=822753918
P3, tp=41, ts=41, x0=946544734, x1=62417748
P0, tp=41, ts=41, x0=236694524, x1=344872290
